sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_gpt2,metric_icl_E_rate_gpt2,metric_icl_C_gpt2,metric_icl_D_gpt2,metric_icl_D_rate_gpt2,metric_icl_E_gpt2_std,metric_icl_E_rate_gpt2_std,metric_icl_C_gpt2_std,metric_icl_D_gpt2_std,metric_icl_D_rate_gpt2_std
test.enc.prompt.txt::00725,You've been coming,1.0,content_diversity,To practice so rare,"At me for a while, without success",To my house so often,At the wrong classroom,To wrong restaurant,-0.029,0.957,-0.148,-0.614,-0.187,16.834434,0.640079,0.315360,5.308907,0.201855,42.251187,1.378309,0.000000,13.324335,0.434664
test.enc.prompt.txt::00725,You've been coming,0.0,content_diversity,To training rarely,To training not so often,To practice once a month,To training very rare,To practice twice a month,-0.105,0.871,-0.447,-0.848,-0.572,16.834434,0.640079,0.315360,5.308907,0.201855,42.251187,1.378309,0.000000,13.324335,0.434664
test.enc.prompt.txt::00726,You could've handwritten,1.0,content_diversity,this script,a letter for your grandma,this signature,a book,rules everyone should follow,-0.016,0.973,-0.153,-0.589,-0.236,-1.948949,0.364191,0.497325,-0.969261,0.181121,41.851901,0.655497,0.000000,20.813999,0.325995
test.enc.prompt.txt::00726,You could've handwritten,0.0,content_diversity,this personalised letter for granny,this letter for your nana,a letter for your grandmother,this specific letter you've sent to your grandma,a letter you had written last week to your grandma,-0.118,0.855,-0.559,-0.948,-0.715,-1.948949,0.364191,0.497325,-0.969261,0.181121,41.851901,0.655497,0.000000,20.813999,0.325995
test.enc.prompt.txt::00727,This is good.,1.0,content_diversity,Now we can get started.,I couldn't make one as fine as this.,All we need to do now is find a way to pin it on him.,So good in fact I will have another serving thank you.,I had no idea we would get so lucky.,-0.016,0.971,-0.076,-0.627,-0.303,19.454474,0.245256,0.446461,8.685665,0.109497,108.013618,1.359653,0.000000,48.223874,0.607032
test.enc.prompt.txt::00727,This is good.,0.0,content_diversity,We can now set sail.,Now it can begin.,We can start our adventure.,Now we can get on with it.,It begins right now.,-0.045,0.934,-0.437,-0.889,-0.663,19.454474,0.245256,0.446461,8.685665,0.109497,108.013618,1.359653,0.000000,48.223874,0.607032
test.enc.prompt.txt::00728,Hasn't affected his,1.0,content_diversity,ability to run and jump.,chances of winning the race has it?,"sense of humour I see, just as well really.","hearing, he heard me say that no problem.","putting though has it, the lucky man!",-0.008,0.983,-0.023,-0.581,-0.265,11.085216,0.180794,0.388005,4.301125,0.070149,82.606374,1.651670,0.000000,32.051726,0.640857
test.enc.prompt.txt::00728,Hasn't affected his,0.0,content_diversity,"driving though has it, see how far that went.","chip shot has it, that was nearly perfect.","getting out the rough, he made that look easy.","sand wedge shot has it, that very nearly went in.","game one bit, he has been so lucky.",-0.065,0.906,-0.165,-0.722,-0.358,11.085216,0.180794,0.388005,4.301125,0.070149,82.606374,1.651670,0.000000,32.051726,0.640857
test.enc.prompt.txt::00729,Help me change,1.0,content_diversity,"out of these wet clothes, I am freezing.",this wheel or they will get too far ahead.,his mind will you - he is so stubborn.,this country and we will change the world.,"this bike chain, I cannot do it.",-0.017,0.976,-0.184,-0.602,-0.221,22.483665,0.469311,0.349250,7.852421,0.163907,28.939486,0.883234,0.000000,10.107117,0.308469
test.enc.prompt.txt::00729,Help me change,0.0,content_diversity,"this bikes break, I am finding it difficult.","the bell on this bike, its quite fiddly.","the bike saddle, it is worn and tattered.","the wheel on this bike, its really tricky.","the bulb in bikes light please, I do not know how to do it.",-0.057,0.911,-0.276,-0.902,-0.489,22.483665,0.469311,0.349250,7.852421,0.163907,28.939486,0.883234,0.000000,10.107117,0.308469
test.enc.prompt.txt::00730,Ready for number,1.0,content_diversity,six. Number six please come forward.,nine now or would you like to wait a while?,two? Have you seen enough of the first one?,sequencing? Standing by for component synchronization.,"confirmation, on your mark. Number four-four-three-four.",-0.005,0.984,-0.143,-0.659,-0.189,6.485996,0.255999,0.409585,2.656563,0.104853,60.619648,0.545272,0.000000,24.828869,0.223335
test.enc.prompt.txt::00730,Ready for number,0.0,content_diversity,computations to begin. Standing by.,integration starting in three...two...one.,"set two-two-eight, next in the sequence.",twelve to be powered down and restarted.,six circuit to transmit to number twelve.,-0.021,0.966,-0.096,-0.726,-0.271,6.485996,0.255999,0.409585,2.656563,0.104853,60.619648,0.545272,0.000000,24.828869,0.223335
test.enc.prompt.txt::00731,I know you,1.0,content_diversity,have your heart in the right place.,want to help me but I can't deal with it right now.,earn some more money but there are no openings right now.,get better grades so you need to start studying more.,want to have children so have you considered adoption?,-0.031,0.942,-0.177,-0.648,-0.183,9.096299,0.131073,0.523193,4.759120,0.068576,64.187329,0.809271,0.000000,33.582362,0.423405
test.enc.prompt.txt::00731,I know you,0.0,content_diversity,want to graduate so stop partying and start studying.,want to get out there and work but you need to get through college first.,study more if you want to get the grades you need to graduate.,need to get a tutor so you can raise your grades.,understand the importance of an education so let's do some serious studying.,-0.080,0.882,-0.273,-0.891,-0.528,9.096299,0.131073,0.523193,4.759120,0.068576,64.187329,0.809271,0.000000,33.582362,0.423405
test.enc.prompt.txt::00732,...You wanna work,1.0,content_diversity,or you wanna just sit around?,out what is is all about or do you not care?,this through or shall we just call it a day?,out or are you too tired?,towards a greater good or just look out for yourself?,-0.047,0.944,-0.092,-0.734,-0.283,15.771527,0.475452,0.419393,6.614467,0.199401,55.408529,0.823362,0.000000,23.237947,0.345312
test.enc.prompt.txt::00732,...You wanna work,0.0,content_diversity,out this problem or are you not interested?,out what this is about or do you not give a damn?,out who is doing this or not?,out what is going on or do you not want to know?,this out or ar eyou not bothered?,-0.106,0.871,-0.194,-0.886,-0.633,15.771527,0.475452,0.419393,6.614467,0.199401,55.408529,0.823362,0.000000,23.237947,0.345312
test.enc.prompt.txt::00733,Could it be,1.0,content_diversity,that he just love the taste of meat?,true when they say he is a cheater?,the end of the world?,the start of something new?,that we just don't need to work in an office?,-0.031,0.956,-0.225,-0.706,-0.093,2.171986,0.427997,0.418539,0.909061,0.179133,73.807366,1.313939,0.000000,30.891270,0.549935
test.enc.prompt.txt::00733,Could it be,0.0,content_diversity,a new beginning?,the kick off of a new thing?,the inception of an original?,emergence of a something fresh?,the beginning of something never seen before?,-0.061,0.915,-0.367,-0.868,-0.620,2.171986,0.427997,0.418539,0.909061,0.179133,73.807366,1.313939,0.000000,30.891270,0.549935
test.enc.prompt.txt::00734,Every entry was,1.0,content_diversity,"very different, it was refreshing to see.",done in a different way.,"carried out to the law, we have them bang to rights.","sealed, there was no way in or out.","signed at the bottom by the entrant,",-0.019,0.958,-0.142,-0.618,-0.156,20.681281,0.328359,0.434829,8.992830,0.142780,99.795632,1.477161,0.000000,43.394078,0.642313
test.enc.prompt.txt::00734,Every entry was,0.0,content_diversity,"blocked, the place was locked up tight.","impassable, we couldnt get in,they couldnt get out.","sealed, there was no way in at all.",bricked up. It looked like it had been for years.,locked and nobody had a key so we couldn't get in.,-0.017,0.954,-0.177,-0.758,-0.520,20.681281,0.328359,0.434829,8.992830,0.142780,99.795632,1.477161,0.000000,43.394078,0.642313
test.enc.prompt.txt::00735,Delbert seems to,1.0,content_diversity,be very nervous around the opposite sex.,have figured out a solution to the problem.,want to say something. Has anyone asked him?,be losing a lot of weight. Is he trying to?,more interested in the bottom of his shoe than anything else.,-0.016,0.973,-0.248,-0.594,-0.153,9.173657,0.343603,0.489351,4.489138,0.168142,34.364814,0.934414,0.000000,16.816453,0.457256
test.enc.prompt.txt::00735,Delbert seems to,0.0,content_diversity,have come up with a way to solve the issue.,have stumbled upon a way to fix everything.,found some sort of resolution to this conundrum.,"have answered the question, in a way.",have unraveled the snags in a unique way.,-0.078,0.903,-0.398,-0.807,-0.587,9.173657,0.343603,0.489351,4.489138,0.168142,34.364814,0.934414,0.000000,16.816453,0.457256
test.enc.prompt.txt::00736,"Get the backslash,",1.0,content_diversity,and exclamation mark,and use it to divide two numbers,"and if you don't know where it is, then find out",and put it in the middle of the sentence,it is easy to use it,-0.047,0.938,-0.072,-0.661,-0.181,16.469179,0.058592,0.503530,8.292718,0.029503,44.075768,0.940673,0.000000,22.193450,0.473656
test.enc.prompt.txt::00736,"Get the backslash,",0.0,content_diversity,find out where it is located if you don't know,"if you're not sure, look it up","if you're not familiar with the keyboard, google it",find out where can you find it,and look it up if you're not sure,-0.115,0.842,-0.313,-0.829,-0.481,16.469179,0.058592,0.503530,8.292718,0.029503,44.075768,0.940673,0.000000,22.193450,0.473656
test.enc.prompt.txt::00737,Now what are,1.0,content_diversity,you doing here?,you talking about?,we going to do about this mess?,the odds of that happening all at once?,the children doing that for?,-0.018,0.969,-0.146,-0.670,-0.346,17.259267,0.597831,0.359454,6.203905,0.214893,53.960401,1.157491,0.000000,19.396258,0.416064
test.enc.prompt.txt::00737,Now what are,0.0,content_diversity,the chances of that happening?,the possibilities of that occuring?,the likelihood of that going to happen?,the outlook of that turning out to be?,the prospects for that ending up like that?,-0.109,0.906,-0.556,-0.949,-0.795,17.259267,0.597831,0.359454,6.203905,0.214893,53.960401,1.157491,0.000000,19.396258,0.416064
test.enc.prompt.txt::00738,Me too! Were,1.0,content_diversity,the others all into it as well?,all the red ones gone by then?,those responsible all caught?,the stairs hard for you to climb as well in your condition?,we the only ones picked or are more coming later?,-0.029,0.965,-0.139,-0.715,-0.211,2.810787,0.388340,0.338867,0.952483,0.131596,99.695104,0.854923,0.000000,33.783372,0.289705
test.enc.prompt.txt::00738,Me too! Were,0.0,content_diversity,all the green ones gone when you got there?,the orange ones all gone when you arrived?,the yellow ones still available or not at that point?,all the blue ones taken by the time you showed up?,there any purple ones remaining when you got there?,-0.101,0.872,-0.503,-0.888,-0.313,2.810787,0.388340,0.338867,0.952483,0.131596,99.695104,0.854923,0.000000,33.783372,0.289705
test.enc.prompt.txt::00739,What've you got,1.0,content_diversity,in your purse,after this class,on a menu,on your schedule,with my sister,-0.013,0.573,-0.257,-0.589,-0.207,2.068793,0.369273,0.402550,0.832793,0.148651,11.201183,1.446970,0.000000,4.509035,0.582478
test.enc.prompt.txt::00739,What've you got,0.0,content_diversity,in your bag,in your fannypack,in that backpack,in that shoulderbag,in that pouch,-0.133,0.447,-0.563,-0.838,-0.619,2.068793,0.369273,0.402550,0.832793,0.148651,11.201183,1.446970,0.000000,4.509035,0.582478
test.enc.prompt.txt::00740,"So, when you",1.0,content_diversity,"lock the front door, turn on the alarm, okay?","get to Mission Drive, make a left and you'll see the place on the right hand side.","wake up in the morning, make sure to call me first thing.","know what you want, I'll be right over there.","start acting like that, that's when I don't want to be around you.",-0.026,0.960,-0.080,-0.685,-0.140,11.000788,0.224026,0.491391,5.405693,0.110085,110.769666,0.746233,0.000000,54.431267,0.366693
test.enc.prompt.txt::00740,"So, when you",0.0,content_diversity,"get up tomorrow, get ahold of me right away.","get out of bed in the AM, get me on the phone immediately.","first wake up, call me before you do anything else.","open your eyes tomorrow, phone me up before you do anything else.","are up tomorrow morning, the first thing you should do is call me, okay?",-0.069,0.882,-0.336,-0.939,-0.692,11.000788,0.224026,0.491391,5.405693,0.110085,110.769666,0.746233,0.000000,54.431267,0.366693
test.enc.prompt.txt::00741,That's great. I,1.0,content_diversity,am so glad you received such exciting news!,am just so relieved to find out you're okay!,had a feeling it would all work out for you.,never know what to expect when they get involved.,"was imagining the most awful things, so I'm glad it's all good.",-0.019,0.967,-0.148,-0.673,-0.404,-6.966796,0.076235,0.503239,-3.505966,0.038364,88.885346,0.893413,0.000000,44.730604,0.449601
test.enc.prompt.txt::00741,That's great. I,0.0,content_diversity,was confident that everything would be okay.,was pretty sure things would be fine.,knew deep down that it would all get sorted out.,never doubted that it would be a happy ending.,can always count on you to work through the snags.,-0.051,0.931,-0.329,-0.660,-0.579,-6.966796,0.076235,0.503239,-3.505966,0.038364,88.885346,0.893413,0.000000,44.730604,0.449601
test.enc.prompt.txt::00742,"Yeah, they dig",1.0,content_diversity,up dinosaur bones.,for gold.,the good life.,in the sand.,for pirates treasure.,-0.015,0.571,-0.389,-0.660,-0.219,1.949224,0.641891,0.297983,0.580836,0.191273,43.775898,1.128342,0.000000,13.044474,0.336227
test.enc.prompt.txt::00742,"Yeah, they dig",0.0,content_diversity,a life of leisure.,all play and no work.,living high on the hog.,getting everything they want from life.,a life of fun and play.,-0.044,0.922,-0.191,-0.735,-0.286,1.949224,0.641891,0.297983,0.580836,0.191273,43.775898,1.128342,0.000000,13.044474,0.336227
test.enc.prompt.txt::00743,It's how on-line,1.0,content_diversity,businesses work these days.,"payments are made, its all automatic.","money is earned, sometimes its easy, other times tough.","dating works, just pick one you like and get in touch.","stuff is found, just type what you ar elooking for and hit search.",-0.010,0.977,-0.125,-0.680,-0.209,-8.475819,0.028992,0.431725,-3.659220,0.012517,172.196159,1.744668,0.000000,74.341335,0.753216
